year,month,day,carrier,dest,departure_delay,arrival_delay,delay_change_minutes
2013,7,6,UA,LAX,-7.0,-2.0,5.0
2013,6,6,B6,IAD,-3.0,-2.0,1.0
2013,6,20,B6,MCO,10.0,-2.0,-12.0
2013,7,28,B6,SJU,-9.0,-2.0,7.0
2013,7,28,US,PHX,-1.0,-2.0,-1.0
2013,6,1,B6,BUF,-4.0,-2.0,2.0
2013,8,29,B6,BTV,-3.0,-2.0,1.0
2013,7,24,B6,MCO,-5.0,-2.0,3.0
2013,7,24,EV,IAD,-5.0,-2.0,3.0
2013,6,20,MQ,CLE,8.0,-2.0,-10.0
2013,7,1,AA,LAX,-1.0,-2.0,-1.0
2013,7,27,AA,BOS,3.0,-2.0,-5.0
2013,8,18,B6,MSY,-4.0,-2.0,2.0
2013,6,5,B6,ROC,-4.0,-2.0,2.0
2013,7,9,UA,LAX,0.0,-2.0,-2.0
2013,7,6,DL,MIA,0.0,-2.0,-2.0
2013,6,6,B6,RDU,-3.0,-2.0,1.0
2013,7,27,DL,PHX,2.0,-2.0,-4.0
2013,7,2,B6,PBI,2.0,-2.0,-4.0
2013,6,22,UA,LAX,-4.0,-2.0,2.0
2013,8,29,9E,BUF,2.0,-2.0,-4.0
2013,7,27,MQ,BNA,-8.0,-2.0,6.0
2013,7,27,B6,LAX,-2.0,-2.0,0.0
2013,7,27,DL,PIT,-1.0,-2.0,-1.0
2013,7,2,MQ,DCA,-6.0,-2.0,4.0
2013,8,14,DL,PDX,-6.0,-2.0,4.0
2013,6,6,DL,LAX,-3.0,-2.0,1.0
2013,6,6,DL,SJU,2.0,-2.0,-4.0
2013,6,27,9E,RDU,19.0,-2.0,-21.0
2013,7,18,B6,ACK,-2.0,-2.0,0.0
2013,7,18,B6,RSW,4.0,-2.0,-6.0
2013,8,15,MQ,RDU,0.0,-2.0,-2.0
2013,6,30,AA,LAX,-7.0,-2.0,5.0
2013,6,30,MQ,RDU,-1.0,-2.0,-1.0
2013,7,15,EV,IAD,-2.0,-2.0,0.0
2013,8,15,VX,SFO,-2.0,-2.0,0.0
2013,7,27,9E,MSY,-7.0,-2.0,5.0
2013,7,27,B6,MCO,-5.0,-2.0,3.0
2013,7,7,B6,LAX,4.0,-2.0,-6.0
2013,7,2,B6,BUF,4.0,-2.0,-6.0
2013,6,20,B6,ABQ,13.0,-2.0,-15.0
2013,7,24,VX,LAX,4.0,-2.0,-6.0
2013,8,15,DL,SFO,-5.0,-2.0,3.0
2013,6,6,VX,LAX,-3.0,-2.0,1.0
2013,6,6,B6,PBI,-10.0,-2.0,8.0
2013,8,18,B6,TPA,-2.0,-2.0,0.0
2013,8,17,9E,BNA,19.0,-2.0,-21.0
2013,8,17,9E,IAD,29.0,-2.0,-31.0
2013,8,15,B6,FLL,-4.0,-2.0,2.0
2013,6,28,B6,LAS,-5.0,-2.0,3.0
2013,8,15,UA,SFO,0.0,-2.0,-2.0
2013,8,15,UA,LAX,-6.0,-2.0,4.0
2013,7,13,B6,SLC,-4.0,-2.0,2.0
2013,7,2,B6,RDU,1.0,-2.0,-3.0
2013,7,26,AA,MIA,1.0,-2.0,-3.0
2013,7,26,UA,SFO,-2.0,-2.0,0.0
2013,8,30,MQ,RDU,-3.0,-2.0,1.0
2013,8,30,B6,PWM,-3.0,-2.0,1.0
2013,7,26,AA,DFW,5.0,-2.0,-7.0
2013,6,21,B6,MSY,-2.0,-2.0,0.0
2013,6,5,B6,BQN,-10.0,-2.0,8.0
2013,8,17,DL,SAT,24.0,-2.0,-26.0
2013,8,16,MQ,DCA,-2.0,-2.0,0.0
2013,8,31,DL,MIA,-3.0,-2.0,1.0
2013,8,31,B6,BUF,-3.0,-2.0,1.0
2013,8,31,B6,BTV,20.0,-2.0,-22.0
2013,7,15,B6,SLC,36.0,-2.0,-38.0
2013,6,21,EV,IAD,-11.0,-2.0,9.0
2013,7,25,DL,LAS,-6.0,-2.0,4.0
2013,8,31,B6,BUF,8.0,-2.0,-10.0
2013,7,25,AA,SJU,2.0,-2.0,-4.0
2013,7,7,MQ,IND,-8.0,-2.0,6.0
2013,8,16,EV,IAD,0.0,-2.0,-2.0
2013,8,16,DL,LAX,6.0,-2.0,-8.0
2013,6,5,B6,TPA,-5.0,-2.0,3.0
2013,6,28,B6,SYR,0.0,-2.0,-2.0
2013,8,15,B6,SLC,6.0,-2.0,-8.0
2013,8,15,9E,ORD,1.0,-2.0,-3.0
2013,8,23,B6,FLL,16.0,-2.0,-18.0
2013,6,14,B6,LAX,0.0,-2.0,-2.0
2013,6,14,DL,SEA,6.0,-2.0,-8.0
2013,8,5,B6,LAX,-1.0,-2.0,-1.0
2013,6,14,B6,MSY,34.0,-2.0,-36.0
2013,8,16,UA,LAX,15.0,-2.0,-17.0
2013,6,5,US,PHX,8.0,-2.0,-10.0
2013,8,16,9E,DTW,18.0,-2.0,-20.0
2013,8,16,DL,ATL,10.0,-2.0,-12.0
2013,6,28,B6,PWM,13.0,-2.0,-15.0
2013,7,9,9E,PIT,-5.0,-2.0,3.0
2013,8,17,US,CLT,-3.0,-2.0,1.0
2013,6,28,DL,LAS,-5.0,-2.0,3.0
2013,8,16,MQ,DCA,-3.0,-2.0,1.0
2013,6,5,DL,SJU,1.0,-2.0,-3.0
2013,8,16,UA,LAX,-4.0,-2.0,2.0
2013,6,1,DL,SEA,-4.0,-3.0,1.0
2013,7,15,B6,BOS,-4.0,-3.0,1.0
2013,7,7,9E,RIC,-3.0,-3.0,0.0
2013,8,31,UA,SFO,-3.0,-3.0,0.0
2013,8,31,B6,BUF,-1.0,-3.0,-2.0
2013,8,31,B6,BOS,12.0,-3.0,-15.0
2013,8,16,9E,BNA,18.0,-3.0,-21.0
2013,6,5,DL,AUS,-9.0,-3.0,6.0
2013,7,14,B6,MCO,-3.0,-3.0,0.0
2013,7,1,DL,PDX,14.0,-3.0,-17.0
2013,7,1,DL,SFO,18.0,-3.0,-21.0
2013,7,25,DL,MIA,5.0,-3.0,-8.0
2013,7,25,MQ,CMH,20.0,-3.0,-23.0
2013,7,25,9E,SDF,31.0,-3.0,-34.0
2013,6,21,MQ,CMH,2.0,-3.0,-5.0
2013,7,25,AA,AUS,6.0,-3.0,-9.0
2013,7,25,AA,IAH,6.0,-3.0,-9.0
2013,6,21,B6,MSY,5.0,-3.0,-8.0
2013,6,21,HA,HNL,-5.0,-3.0,2.0
2013,8,17,B6,SJU,8.0,-3.0,-11.0
2013,7,9,AA,STT,-7.0,-3.0,4.0
2013,8,17,B6,SJU,2.0,-3.0,-5.0
2013,7,26,B6,LAS,-1.0,-3.0,-2.0
2013,8,30,B6,SYR,-5.0,-3.0,2.0
2013,7,26,B6,ORD,-1.0,-3.0,-2.0
2013,7,26,UA,SFO,-2.0,-3.0,-1.0
2013,6,21,9E,MSP,6.0,-3.0,-9.0
2013,6,21,B6,RDU,0.0,-3.0,-3.0
2013,7,1,DL,LAX,4.0,-3.0,-7.0
2013,8,30,B6,CHS,6.0,-3.0,-9.0
2013,8,30,B6,JAX,-5.0,-3.0,2.0
2013,8,30,DL,DTW,23.0,-3.0,-26.0
2013,8,30,9E,PHL,0.0,-3.0,-3.0
2013,8,30,AA,SEA,-3.0,-3.0,0.0
2013,6,21,AA,MIA,-2.0,-3.0,-1.0
2013,7,15,9E,CLE,7.0,-3.0,-10.0
2013,7,9,B6,LAS,7.0,-3.0,-10.0
2013,6,5,B6,RDU,-4.0,-3.0,1.0
2013,7,2,B6,FLL,-3.0,-3.0,0.0
2013,6,21,B6,TPA,-1.0,-3.0,-2.0
2013,8,29,B6,TPA,5.0,-3.0,-8.0
2013,8,29,B6,BTV,-2.0,-3.0,-1.0
2013,8,30,US,CLT,-5.0,-3.0,2.0
2013,8,30,AA,LAX,-7.0,-3.0,4.0
2013,7,7,B6,SJU,-2.0,-3.0,-1.0
2013,7,26,AA,IAH,-2.0,-3.0,-1.0
2013,7,26,AA,SFO,3.0,-3.0,-6.0
2013,6,22,B6,BUF,-3.0,-3.0,0.0
2013,7,26,DL,TPA,23.0,-3.0,-26.0
2013,6,22,B6,TPA,-7.0,-3.0,4.0
2013,7,7,B6,SYR,-4.0,-3.0,1.0
2013,8,15,9E,PIT,-3.0,-3.0,0.0
2013,8,15,B6,MCO,16.0,-3.0,-19.0
2013,6,1,B6,MVY,-2.0,-3.0,-1.0
2013,6,22,B6,BQN,-2.0,-3.0,-1.0
2013,7,27,US,PHX,-6.0,-3.0,3.0
2013,7,24,B6,MCO,4.0,-3.0,-7.0
2013,7,27,B6,BOS,-4.0,-3.0,1.0
2013,7,27,B6,LAX,-2.0,-3.0,-1.0
2013,7,27,B6,LGB,1.0,-3.0,-4.0
2013,7,13,9E,CVG,-3.0,-3.0,0.0
2013,7,13,AA,LAX,-3.0,-3.0,0.0
2013,7,27,MQ,CLE,2.0,-3.0,-5.0
2013,6,20,MQ,DCA,-7.0,-3.0,4.0
2013,7,27,9E,MKE,7.0,-3.0,-10.0
2013,7,7,VX,LAS,15.0,-3.0,-18.0
2013,8,29,B6,MCO,14.0,-3.0,-17.0
2013,8,29,DL,MCO,18.0,-3.0,-21.0
2013,6,5,MQ,CMH,-7.0,-3.0,4.0
2013,6,5,9E,ORD,11.0,-3.0,-14.0
2013,6,5,9E,JAX,8.0,-3.0,-11.0
2013,7,9,B6,FLL,3.0,-3.0,-6.0
2013,8,15,B6,SJU,0.0,-3.0,-3.0
2013,8,15,MQ,DCA,0.0,-3.0,-3.0
2013,6,28,MQ,DCA,-2.0,-3.0,-1.0
2013,7,13,B6,FLL,-6.0,-3.0,3.0
2013,7,27,DL,SEA,-4.0,-3.0,1.0
2013,7,28,US,CLT,1.0,-3.0,-4.0
2013,8,29,US,CLT,-2.0,-3.0,-1.0
2013,7,16,B6,BUF,2.0,-3.0,-5.0
2013,8,29,EV,IAD,-6.0,-3.0,3.0
2013,6,1,MQ,BNA,-4.0,-3.0,1.0
2013,8,17,B6,BTV,2.0,-3.0,-5.0
2013,8,17,B6,BOS,17.0,-3.0,-20.0
2013,8,17,AA,TPA,3.0,-3.0,-6.0
2013,7,28,B6,CLT,-4.0,-3.0,1.0
2013,7,28,B6,SAN,-6.0,-3.0,3.0
2013,7,16,B6,RSW,-4.0,-3.0,1.0
2013,8,29,AA,MCO,-4.0,-3.0,1.0
2013,8,29,MQ,DCA,-7.0,-3.0,4.0
2013,8,29,DL,ATL,-4.0,-3.0,1.0
2013,7,28,DL,SEA,-6.0,-3.0,3.0
2013,7,28,VX,LAS,-2.0,-3.0,-1.0
2013,6,22,DL,LAX,8.0,-3.0,-11.0
2013,7,28,US,PHX,-5.0,-3.0,2.0
2013,7,28,MQ,PIT,-11.0,-3.0,8.0
2013,6,20,B6,MCO,0.0,-3.0,-3.0
2013,6,20,US,CLT,-2.0,-3.0,-1.0
2013,6,20,DL,LAS,2.0,-3.0,-5.0
2013,6,27,B6,RDU,-2.0,-3.0,-1.0
2013,8,15,EV,IAD,-3.0,-3.0,0.0
2013,7,9,AA,MIA,-3.0,-3.0,0.0
2013,8,15,AA,SFO,5.0,-3.0,-8.0
2013,8,15,9E,IAD,6.0,-3.0,-9.0
2013,8,15,DL,MIA,1.0,-3.0,-4.0
2013,6,20,DL,SLC,-4.0,-3.0,1.0
2013,6,19,B6,BQN,-2.0,-3.0,-1.0
2013,6,20,B6,BQN,-8.0,-3.0,5.0
2013,7,16,B6,FLL,1.0,-3.0,-4.0
2013,6,1,AA,TPA,6.0,-3.0,-9.0
2013,7,13,B6,SYR,0.0,-3.0,-3.0
2013,7,29,VX,SFO,-5.0,-3.0,2.0
2013,6,30,B6,FLL,-4.0,-3.0,1.0
2013,6,1,B6,ROC,-9.0,-3.0,6.0
2013,6,1,B6,ORD,-6.0,-3.0,3.0
2013,7,18,UA,LAX,18.0,-3.0,-21.0
2013,6,5,HA,HNL,6.0,-3.0,-9.0
2013,7,29,DL,LAS,-3.0,-3.0,0.0
2013,7,13,AA,MIA,-2.0,-3.0,-1.0
2013,6,19,9E,ORD,14.0,-3.0,-17.0
2013,6,22,B6,MSY,6.0,-3.0,-9.0
2013,6,19,DL,SJU,7.0,-3.0,-10.0
2013,7,2,DL,SEA,-2.0,-3.0,-1.0
2013,8,28,AA,MCO,-5.0,-3.0,2.0
2013,8,28,UA,LAX,1.0,-3.0,-4.0
2013,7,29,B6,SYR,0.0,-3.0,-3.0
2013,7,29,9E,IAD,2.0,-3.0,-5.0
2013,7,29,MQ,CLE,1.0,-3.0,-4.0
2013,7,29,MQ,CMH,-6.0,-3.0,3.0
2013,7,16,B6,HOU,-2.0,-3.0,-1.0
2013,7,16,DL,LAX,8.0,-3.0,-11.0
2013,8,28,UA,LAX,-4.0,-3.0,1.0
2013,8,28,UA,SFO,-4.0,-3.0,1.0
2013,8,28,B6,PBI,0.0,-3.0,-3.0
2013,6,2,DL,SAN,-4.0,-3.0,1.0
2013,8,18,DL,SEA,-6.0,-3.0,3.0
2013,7,19,B6,BOS,-4.0,-3.0,1.0
2013,7,9,9E,BWI,-2.0,-3.0,-1.0
2013,6,19,B6,SJU,4.0,-3.0,-7.0
2013,7,2,DL,PDX,17.0,-3.0,-20.0
2013,7,13,B6,ACK,-2.0,-3.0,-1.0
2013,7,29,VX,LAX,2.0,-3.0,-5.0
2013,6,19,B6,SYR,-4.0,-3.0,1.0
2013,6,19,VX,SFO,1.0,-3.0,-4.0
2013,7,16,B6,ORD,-4.0,-3.0,1.0
2013,8,28,VX,SFO,-8.0,-3.0,5.0
2013,6,6,DL,SAN,-2.0,-3.0,-1.0
2013,6,6,9E,ORD,3.0,-3.0,-6.0
2013,6,28,B6,ROC,3.0,-3.0,-6.0
2013,8,18,B6,BQN,-5.0,-3.0,2.0
2013,7,30,B6,SJU,-7.0,-3.0,4.0
2013,7,30,B6,LAX,-5.0,-3.0,2.0
2013,7,30,B6,TPA,-8.0,-3.0,5.0
2013,6,19,B6,LAS,-3.0,-3.0,0.0
2013,7,3,B6,HOU,-4.0,-3.0,1.0
2013,6,19,B6,BUF,-2.0,-3.0,-1.0
2013,6,19,AA,MIA,1.0,-3.0,-4.0
2013,7,16,DL,PDX,8.0,-3.0,-11.0
2013,7,16,DL,ATL,6.0,-3.0,-9.0
2013,6,2,B6,SYR,-1.0,-3.0,-2.0
2013,6,2,9E,PHL,-5.0,-3.0,2.0
2013,7,7,AA,LAX,1.0,-3.0,-4.0
2013,7,7,AA,STT,-3.0,-3.0,0.0
2013,8,28,B6,BUF,-2.0,-3.0,-1.0
2013,6,6,DL,ATL,-1.0,-3.0,-2.0
2013,8,14,DL,SEA,-1.0,-3.0,-2.0
2013,8,14,DL,DEN,-1.0,-3.0,-2.0
2013,7,3,AA,STT,-7.0,-3.0,4.0
2013,6,18,B6,HOU,4.0,-3.0,-7.0
2013,6,18,B6,PBI,0.0,-3.0,-3.0
2013,6,18,B6,PWM,-4.0,-3.0,1.0
2013,7,31,VX,LAX,-7.0,-3.0,4.0
2013,7,31,B6,BUF,0.0,-3.0,-3.0
2013,7,31,B6,SFO,0.0,-3.0,-3.0
2013,6,30,B6,MCO,-1.0,-3.0,-2.0
2013,8,27,B6,CLT,-6.0,-3.0,3.0
2013,8,27,B6,AUS,33.0,-3.0,-36.0
2013,6,22,DL,BOS,6.0,-3.0,-9.0
2013,6,27,DL,MIA,-5.0,-3.0,2.0
2013,6,6,B6,SYR,1.0,-3.0,-4.0
2013,8,14,B6,LGB,-5.0,-3.0,2.0
2013,6,6,VX,SFO,16.0,-3.0,-19.0
2013,7,9,DL,SEA,-2.0,-3.0,-1.0
2013,6,22,B6,PWM,-1.0,-3.0,-2.0
2013,7,23,B6,ROC,4.0,-3.0,-7.0
2013,6,23,DL,ATL,-2.0,-3.0,-1.0
2013,7,31,DL,LAS,0.0,-3.0,-3.0
2013,6,18,B6,LAS,0.0,-3.0,-3.0
2013,7,31,DL,MIA,9.0,-3.0,-12.0
2013,7,7,B6,ORD,-1.0,-3.0,-2.0
2013,8,27,B6,BUF,-10.0,-3.0,7.0
2013,7,3,B6,MCO,-2.0,-3.0,-1.0
2013,6,18,MQ,RDU,-2.0,-3.0,-1.0
2013,7,31,9E,MSP,24.0,-3.0,-27.0
2013,7,31,9E,MSY,22.0,-3.0,-25.0
2013,6,23,B6,RSW,-2.0,-3.0,-1.0
2013,6,23,B6,PBI,0.0,-3.0,-3.0
2013,7,9,DL,AUS,-4.0,-3.0,1.0
2013,8,14,B6,SYR,-2.0,-3.0,-1.0
2013,8,18,9E,PHL,-4.0,-3.0,1.0
2013,6,18,UA,SFO,-2.0,-3.0,-1.0
2013,8,1,DL,ATL,-1.0,-3.0,-2.0
2013,8,1,B6,ACK,-7.0,-3.0,4.0
2013,6,29,B6,BTV,7.0,-3.0,-10.0
2013,7,16,DL,MIA,-4.0,-3.0,1.0
2013,7,16,B6,FLL,5.0,-3.0,-8.0
2013,8,26,AA,BOS,-2.0,-3.0,-1.0
2013,8,26,MQ,CMH,-4.0,-3.0,1.0
2013,8,27,B6,BTV,-4.0,-3.0,1.0
2013,8,27,B6,AUS,10.0,-3.0,-13.0
2013,7,23,AA,MCO,-3.0,-3.0,0.0
2013,7,3,MQ,IND,-10.0,-3.0,7.0
2013,7,3,AA,SFO,-3.0,-3.0,0.0
2013,7,12,AA,BOS,-8.0,-3.0,5.0
2013,6,17,AA,TPA,1.0,-3.0,-4.0
2013,6,28,AA,MCO,-4.0,-3.0,1.0
2013,8,18,B6,CHS,-5.0,-3.0,2.0
2013,8,14,B6,BUF,-5.0,-3.0,2.0
2013,7,6,B6,RSW,-10.0,-3.0,7.0
2013,6,17,B6,SYR,-4.0,-3.0,1.0
2013,6,23,MQ,DCA,-9.0,-3.0,6.0
2013,8,1,B6,CHS,-1.0,-3.0,-2.0
2013,6,29,B6,LAX,3.0,-3.0,-6.0
2013,8,26,MQ,DCA,-3.0,-3.0,0.0
2013,6,23,UA,LAX,-5.0,-3.0,2.0
2013,6,17,B6,LAS,-4.0,-3.0,1.0
2013,6,16,MQ,DCA,-9.0,-3.0,6.0
2013,8,14,EV,IAD,-5.0,-3.0,2.0
2013,6,6,MQ,CMH,0.0,-3.0,-3.0
2013,7,12,B6,BTV,-4.0,-3.0,1.0
2013,6,16,DL,SEA,2.0,-3.0,-5.0
2013,6,16,AA,SEA,0.0,-3.0,-3.0
2013,6,29,B6,PWM,7.0,-3.0,-10.0
2013,8,26,B6,SAN,32.0,-3.0,-35.0
2013,6,2,UA,LAX,2.0,-3.0,-5.0
2013,8,26,B6,RSW,-6.0,-3.0,3.0
2013,6,23,VX,LAX,1.0,-3.0,-4.0
2013,6,23,DL,ATL,-1.0,-3.0,-2.0
2013,8,2,B6,PBI,-5.0,-3.0,2.0
2013,8,2,B6,PWM,-4.0,-3.0,1.0
2013,8,2,DL,LAX,-5.0,-3.0,2.0
2013,7,16,B6,MSY,12.0,-3.0,-15.0
2013,6,23,DL,MIA,5.0,-3.0,-8.0
2013,7,5,US,CLT,4.0,-3.0,-7.0
2013,8,13,DL,MCO,23.0,-3.0,-26.0
2013,8,13,B6,TPA,3.0,-3.0,-6.0
2013,6,7,US,PHX,-9.0,-3.0,6.0
2013,8,13,DL,LAX,-2.0,-3.0,-1.0
2013,6,23,MQ,CLE,10.0,-3.0,-13.0
2013,6,23,MQ,DCA,-1.0,-3.0,-2.0
2013,8,2,AA,DFW,7.0,-3.0,-10.0
2013,7,4,B6,BQN,-6.0,-3.0,3.0
2013,6,23,B6,MVY,-2.0,-3.0,-1.0
2013,7,22,9E,CLE,5.0,-3.0,-8.0
2013,6,16,DL,LAS,-11.0,-3.0,8.0
2013,6,16,MQ,DCA,-7.0,-3.0,4.0
2013,8,2,B6,DEN,-4.0,-3.0,1.0
2013,7,14,MQ,DCA,22.0,-3.0,-25.0
2013,7,9,B6,BQN,-4.0,-3.0,1.0
2013,6,28,AA,TPA,-1.0,-3.0,-2.0
2013,8,18,9E,PHL,1.0,-3.0,-4.0
2013,8,18,VX,LAX,23.0,-3.0,-26.0
2013,7,19,AA,MIA,0.0,-3.0,-3.0
2013,6,16,MQ,RDU,15.0,-3.0,-18.0
2013,7,12,B6,SJU,0.0,-3.0,-3.0
2013,7,12,DL,ATL,-3.0,-3.0,0.0
2013,8,3,B6,SAN,7.0,-3.0,-10.0
2013,8,3,B6,SYR,3.0,-3.0,-6.0
2013,6,16,AA,LAX,-7.0,-3.0,4.0
2013,7,4,B6,FLL,12.0,-3.0,-15.0
2013,7,4,B6,SJU,0.0,-3.0,-3.0
2013,6,15,B6,SFO,15.0,-3.0,-18.0
2013,8,25,B6,FLL,-1.0,-3.0,-2.0
2013,8,25,AA,MIA,-5.0,-3.0,2.0
2013,8,13,DL,SAN,1.0,-3.0,-4.0
2013,7,19,B6,FLL,9.0,-3.0,-12.0
2013,6,27,MQ,RDU,0.0,-3.0,-3.0
2013,6,7,B6,LAX,3.0,-3.0,-6.0
2013,7,5,AA,BOS,0.0,-3.0,-3.0
2013,8,25,B6,SJU,-1.0,-3.0,-2.0
2013,8,3,DL,ATL,18.0,-3.0,-21.0
2013,8,3,9E,MCI,-8.0,-3.0,5.0
2013,8,3,MQ,DCA,-6.0,-3.0,3.0
2013,8,3,9E,RDU,0.0,-3.0,-3.0
2013,8,3,B6,BOS,-7.0,-3.0,4.0
2013,8,4,B6,BOS,-5.0,-3.0,2.0
2013,7,4,DL,MCO,-5.0,-3.0,2.0
2013,8,24,9E,ORD,33.0,-3.0,-36.0
2013,8,24,9E,JAX,30.0,-3.0,-33.0
2013,6,24,DL,FLL,0.0,-3.0,-3.0
2013,7,19,B6,BTV,-5.0,-3.0,2.0
2013,8,13,B6,BOS,10.0,-3.0,-13.0
2013,6,7,B6,MSY,-6.0,-3.0,3.0
2013,6,7,9E,IND,-4.0,-3.0,1.0
2013,8,4,MQ,DCA,-9.0,-3.0,6.0
2013,7,22,AA,MCO,0.0,-3.0,-3.0
2013,8,24,B6,RDU,11.0,-3.0,-14.0
2013,8,24,B6,SYR,0.0,-3.0,-3.0
2013,8,24,MQ,DCA,-2.0,-3.0,-1.0
2013,8,24,B6,BUF,10.0,-3.0,-13.0
2013,7,22,B6,CHS,0.0,-3.0,-3.0
2013,7,11,9E,JAX,-4.0,-3.0,1.0
2013,8,4,B6,FLL,4.0,-3.0,-7.0
2013,8,4,B6,SYR,-9.0,-3.0,6.0
2013,8,4,VX,LAX,-5.0,-3.0,2.0
2013,7,22,DL,ATL,-1.0,-3.0,-2.0
2013,8,13,DL,BOS,1.0,-3.0,-4.0
2013,6,8,B6,MSY,-7.0,-3.0,4.0
2013,7,18,AA,MIA,13.0,-3.0,-16.0
2013,8,18,B6,SLC,-5.0,-3.0,2.0
2013,6,8,B6,RSW,-1.0,-3.0,-2.0
2013,6,27,B6,TPA,6.0,-3.0,-9.0
2013,7,22,B6,TPA,-5.0,-3.0,2.0
2013,7,11,AA,LAX,-2.0,-3.0,-1.0
2013,6,15,UA,LAX,-2.0,-3.0,-1.0
2013,6,15,US,PHX,0.0,-3.0,-3.0
2013,8,4,DL,LAX,0.0,-3.0,-3.0
2013,8,4,DL,LAS,13.0,-3.0,-16.0
2013,7,8,9E,ORD,-5.0,-3.0,2.0
2013,8,24,B6,MCO,-3.0,-3.0,0.0
2013,8,24,9E,PIT,5.0,-3.0,-8.0
2013,8,4,B6,FLL,34.0,-3.0,-37.0
2013,8,19,B6,RSW,-3.0,-3.0,0.0
2013,6,27,B6,AUS,3.0,-3.0,-6.0
2013,8,12,9E,CVG,26.0,-3.0,-29.0
2013,8,12,B6,SJU,16.0,-3.0,-19.0
2013,8,12,B6,DEN,-4.0,-3.0,1.0
2013,6,8,B6,FLL,-3.0,-3.0,0.0
2013,8,13,DL,SLC,-2.0,-3.0,-1.0
2013,6,8,B6,PBI,0.0,-3.0,-3.0
2013,6,8,B6,BOS,7.0,-3.0,-10.0
2013,6,15,B6,BUF,0.0,-3.0,-3.0
2013,6,15,MQ,DCA,-4.0,-3.0,1.0
2013,6,24,DL,LAS,-1.0,-3.0,-2.0
2013,7,11,UA,SFO,27.0,-3.0,-30.0
2013,8,23,B6,CLT,-7.0,-3.0,4.0
2013,6,3,UA,LAX,2.0,-3.0,-5.0
2013,8,23,B6,TPA,1.0,-3.0,-4.0
2013,6,3,B6,MCO,-4.0,-3.0,1.0
2013,7,6,B6,RSW,-1.0,-3.0,-2.0
2013,8,19,B6,PSE,2.0,-3.0,-5.0
2013,6,5,B6,LAX,1.0,-3.0,-4.0
2013,8,5,MQ,DCA,0.0,-3.0,-3.0
2013,8,5,B6,BTV,-10.0,-3.0,7.0
2013,8,5,B6,ROC,-4.0,-3.0,1.0
2013,6,14,DL,SLC,38.0,-3.0,-41.0
2013,8,5,B6,ACK,4.0,-3.0,-7.0
2013,8,5,MQ,RDU,-2.0,-3.0,-1.0
2013,6,14,DL,LAS,-3.0,-3.0,0.0
2013,6,14,B6,FLL,13.0,-3.0,-16.0
2013,8,5,B6,PWM,-8.0,-3.0,5.0
2013,8,5,AA,SJU,3.0,-3.0,-6.0
2013,7,11,DL,LAS,-2.0,-3.0,-1.0
2013,6,3,HA,HNL,-3.0,-3.0,0.0
2013,7,6,B6,MCO,11.0,-3.0,-14.0
2013,8,23,DL,LAX,24.0,-3.0,-27.0
2013,6,25,B6,PBI,-1.0,-3.0,-2.0
2013,8,12,DL,SFO,12.0,-3.0,-15.0
2013,7,8,B6,TPA,16.0,-3.0,-19.0
2013,6,8,9E,BNA,32.0,-3.0,-35.0
2013,6,25,B6,TPA,1.0,-3.0,-4.0
2013,8,5,DL,SFO,-3.0,-3.0,0.0
2013,6,25,DL,SAN,4.0,-3.0,-7.0
2013,7,4,B6,HOU,0.0,-3.0,-3.0
2013,8,23,B6,PBI,-3.0,-3.0,0.0
2013,7,8,9E,PHL,-7.0,-3.0,4.0
2013,7,8,B6,BOS,-3.0,-3.0,0.0
2013,6,25,DL,ATL,5.0,-3.0,-8.0
2013,7,11,DL,DTW,13.0,-3.0,-16.0
2013,7,17,B6,FLL,-3.0,-3.0,0.0
2013,6,3,DL,SFO,-4.0,-3.0,1.0
2013,8,23,DL,SLC,-4.0,-3.0,1.0
2013,8,12,B6,CHS,0.0,-3.0,-3.0
2013,8,12,9E,DFW,0.0,-3.0,-3.0
2013,6,8,B6,SJU,14.0,-3.0,-17.0
2013,7,14,9E,CVG,36.0,-3.0,-39.0
2013,8,6,UA,SFO,-3.0,-3.0,0.0
2013,8,6,9E,MCI,-2.0,-3.0,-1.0
2013,8,6,B6,AUS,7.0,-3.0,-10.0
2013,6,25,DL,LAX,9.0,-3.0,-12.0
2013,6,3,VX,LAX,16.0,-3.0,-19.0
2013,7,17,MQ,RDU,0.0,-3.0,-3.0
2013,7,17,DL,ATL,0.0,-3.0,-3.0
2013,6,3,AA,TPA,-7.0,-3.0,4.0
2013,8,22,B6,MCO,-2.0,-3.0,-1.0
2013,7,21,DL,SLC,-3.0,-3.0,0.0
2013,7,21,AA,MIA,4.0,-3.0,-7.0
2013,7,15,9E,MSP,28.0,-3.0,-31.0
2013,6,5,AA,LAS,-4.0,-3.0,1.0
2013,8,19,B6,MCO,5.0,-3.0,-8.0
2013,8,19,AA,LAX,2.0,-3.0,-5.0
2013,8,19,EV,IAD,0.0,-3.0,-3.0
2013,6,8,VX,SFO,-2.0,-3.0,-1.0
2013,8,7,VX,LAX,7.0,-3.0,-10.0
2013,8,7,B6,LAS,-6.0,-3.0,3.0
2013,7,21,DL,SFO,17.0,-3.0,-20.0
2013,7,21,DL,LAS,0.0,-3.0,-3.0
2013,6,4,VX,SFO,3.0,-3.0,-6.0
2013,8,22,DL,LAX,5.0,-3.0,-8.0
2013,6,30,B6,ABQ,30.0,-3.0,-33.0
2013,8,7,B6,FLL,6.0,-3.0,-9.0
